{'eps': 0, 'objective/kl': '0.4097', 'objective/entropy': '-203.8', 'objective/non_score_reward': '-0.02868', 'objective/rlhf_reward': '-0.6888', 'objective/scores': '-0.6602', 'policy/approxkl_avg': '0.0004996', 'policy/clipfrac_avg': '0.004562', 'loss/policy_avg': '0.06202', 'loss/value_avg': '25.87', 'val/clipfrac_avg': '0.08664', 'policy/entropy_avg': '0.2885', 'val/ratio': '1', 'val/ratio_var': '4.872e-07', 'val/num_eos_tokens': 54, 'lr': '2.984e-06', 'episode': 128, 'epoch': '0.005329'}
{'eps': 0, 'objective/kl': '0.6647', 'objective/entropy': '-108.6', 'objective/non_score_reward': '-0.04653', 'objective/rlhf_reward': '-0.529', 'objective/scores': '-0.4824', 'policy/approxkl_avg': '0.0006079', 'policy/clipfrac_avg': '0.005334', 'loss/policy_avg': '0.04531', 'loss/value_avg': '19.44', 'val/clipfrac_avg': '0.08973', 'policy/entropy_avg': '0.3855', 'val/ratio': '0.9999', 'val/ratio_var': '7.612e-07', 'val/num_eos_tokens': 47, 'lr': '2.601e-06', 'episode': 1664, 'epoch': '0.06928'}
{'eps': 0, 'objective/kl': '0.7931', 'objective/entropy': '-154.9', 'objective/non_score_reward': '-0.05552', 'objective/rlhf_reward': '-0.536', 'objective/scores': '-0.4805', 'policy/approxkl_avg': '0.0005629', 'policy/clipfrac_avg': '0.00545', 'loss/policy_avg': '0.02351', 'loss/value_avg': '15.19', 'val/clipfrac_avg': '0.1002', 'policy/entropy_avg': '0.2856', 'val/ratio': '1', 'val/ratio_var': '7.465e-07', 'val/num_eos_tokens': 51, 'lr': '2.585e-06', 'episode': 1728, 'epoch': '0.07195'}
{'eps': 0, 'objective/kl': '0.6854', 'objective/entropy': '-98.68', 'objective/non_score_reward': '-0.04798', 'objective/rlhf_reward': '-0.5675', 'objective/scores': '-0.5195', 'policy/approxkl_avg': '0.0006251', 'policy/clipfrac_avg': '0.005239', 'loss/policy_avg': '0.01389', 'loss/value_avg': '15.92', 'val/clipfrac_avg': '0.08161', 'policy/entropy_avg': '0.3344', 'val/ratio': '1', 'val/ratio_var': '8.937e-07', 'val/num_eos_tokens': 46, 'lr': '2.569e-06', 'episode': 1792, 'epoch': '0.07461'}
{'eps': 0, 'objective/kl': '0.7941', 'objective/entropy': '-81.72', 'objective/non_score_reward': '-0.05559', 'objective/rlhf_reward': '-0.6298', 'objective/scores': '-0.5742', 'policy/approxkl_avg': '0.000627', 'policy/clipfrac_avg': '0.005711', 'loss/policy_avg': '0.03202', 'loss/value_avg': '15.52', 'val/clipfrac_avg': '0.09112', 'policy/entropy_avg': '0.2972', 'val/ratio': '1', 'val/ratio_var': '8.056e-07', 'val/num_eos_tokens': 46, 'lr': '2.553e-06', 'episode': 1856, 'epoch': '0.07728'}
{'eps': 0, 'objective/kl': '0.9119', 'objective/entropy': '-145.7', 'objective/non_score_reward': '-0.06383', 'objective/rlhf_reward': '-0.5873', 'objective/scores': '-0.5234', 'policy/approxkl_avg': '0.0005852', 'policy/clipfrac_avg': '0.00513', 'loss/policy_avg': '0.02356', 'loss/value_avg': '15.09', 'val/clipfrac_avg': '0.0874', 'policy/entropy_avg': '0.2805', 'val/ratio': '1', 'val/ratio_var': '7.958e-07', 'val/num_eos_tokens': 50, 'lr': '2.537e-06', 'episode': 1920, 'epoch': '0.07994'}
{'eps': 0, 'objective/kl': '1.307', 'objective/entropy': '-95.28', 'objective/non_score_reward': '-0.09149', 'objective/rlhf_reward': '-0.8102', 'objective/scores': '-0.7188', 'policy/approxkl_avg': '0.0005798', 'policy/clipfrac_avg': '0.00529', 'loss/policy_avg': '0.014', 'loss/value_avg': '14.94', 'val/clipfrac_avg': '0.1065', 'policy/entropy_avg': '0.2921', 'val/ratio': '0.9999', 'val/ratio_var': '7.648e-07', 'val/num_eos_tokens': 43, 'lr': '2.521e-06', 'episode': 1984, 'epoch': '0.0826'}
{'eps': 0, 'objective/kl': '0.9147', 'objective/entropy': '-140.3', 'objective/non_score_reward': '-0.06403', 'objective/rlhf_reward': '-0.7672', 'objective/scores': '-0.7031', 'policy/approxkl_avg': '0.0005583', 'policy/clipfrac_avg': '0.005067', 'loss/policy_avg': '0.02648', 'loss/value_avg': '14.07', 'val/clipfrac_avg': '0.09591', 'policy/entropy_avg': '0.317', 'val/ratio': '1', 'val/ratio_var': '4.327e-07', 'val/num_eos_tokens': 50, 'lr': '2.505e-06', 'episode': 2048, 'epoch': '0.08527'}
{'eps': 0, 'objective/kl': '1.698', 'objective/entropy': '-98.92', 'objective/non_score_reward': '-0.1189', 'objective/rlhf_reward': '-0.8103', 'objective/scores': '-0.6914', 'policy/approxkl_avg': '0.0006135', 'policy/clipfrac_avg': '0.004827', 'loss/policy_avg': '0.007886', 'loss/value_avg': '12.86', 'val/clipfrac_avg': '0.07958', 'policy/entropy_avg': '0.3356', 'val/ratio': '1', 'val/ratio_var': '7.958e-07', 'val/num_eos_tokens': 47, 'lr': '2.489e-06', 'episode': 2112, 'epoch': '0.08793'}
{'eps': 0, 'objective/kl': '1.406', 'objective/entropy': '-100.8', 'objective/non_score_reward': '-0.09845', 'objective/rlhf_reward': '-0.7469', 'objective/scores': '-0.6484', 'policy/approxkl_avg': '0.0006019', 'policy/clipfrac_avg': '0.005804', 'loss/policy_avg': '0.06583', 'loss/value_avg': '14.96', 'val/clipfrac_avg': '0.13', 'policy/entropy_avg': '0.3383', 'val/ratio': '1', 'val/ratio_var': '7.79e-07', 'val/num_eos_tokens': 46, 'lr': '2.473e-06', 'episode': 2176, 'epoch': '0.0906'}
{'eps': 0, 'objective/kl': '1.091', 'objective/entropy': '-52.59', 'objective/non_score_reward': '-0.0764', 'objective/rlhf_reward': '-0.6155', 'objective/scores': '-0.5391', 'policy/approxkl_avg': '0.0006841', 'policy/clipfrac_avg': '0.005532', 'loss/policy_avg': '0.02616', 'loss/value_avg': '12.64', 'val/clipfrac_avg': '0.109', 'policy/entropy_avg': '0.3262', 'val/ratio': '1', 'val/ratio_var': '1.12e-06', 'val/num_eos_tokens': 47, 'lr': '2.457e-06', 'episode': 2240, 'epoch': '0.09326'}
{'eps': 0, 'objective/kl': '1.439', 'objective/entropy': '-86.23', 'objective/non_score_reward': '-0.1008', 'objective/rlhf_reward': '-0.9445', 'objective/scores': '-0.8438', 'policy/approxkl_avg': '0.0005821', 'policy/clipfrac_avg': '0.004921', 'loss/policy_avg': '0.0323', 'loss/value_avg': '13.26', 'val/clipfrac_avg': '0.154', 'policy/entropy_avg': '0.3597', 'val/ratio': '0.9999', 'val/ratio_var': '7.998e-07', 'val/num_eos_tokens': 43, 'lr': '2.441e-06', 'episode': 2304, 'epoch': '0.09593'}
{'eps': 0, 'objective/kl': '1.572', 'objective/entropy': '-21.49', 'objective/non_score_reward': '-0.11', 'objective/rlhf_reward': '-0.7116', 'objective/scores': '-0.6016', 'policy/approxkl_avg': '0.0006331', 'policy/clipfrac_avg': '0.004658', 'loss/policy_avg': '0.01707', 'loss/value_avg': '12.09', 'val/clipfrac_avg': '0.1303', 'policy/entropy_avg': '0.3342', 'val/ratio': '1', 'val/ratio_var': '9.867e-07', 'val/num_eos_tokens': 40, 'lr': '2.426e-06', 'episode': 2368, 'epoch': '0.09859'}
{'eps': 0, 'objective/kl': '1.579', 'objective/entropy': '-85.6', 'objective/non_score_reward': '-0.1105', 'objective/rlhf_reward': '-0.7316', 'objective/scores': '-0.6211', 'policy/approxkl_avg': '0.0006745', 'policy/clipfrac_avg': '0.005873', 'loss/policy_avg': '0.009161', 'loss/value_avg': '11.72', 'val/clipfrac_avg': '0.1208', 'policy/entropy_avg': '0.2971', 'val/ratio': '1', 'val/ratio_var': '1.15e-06', 'val/num_eos_tokens': 45, 'lr': '2.41e-06', 'episode': 2432, 'epoch': '0.1013'}
{'eps': 0, 'objective/kl': '1.569', 'objective/entropy': '-63.37', 'objective/non_score_reward': '-0.1098', 'objective/rlhf_reward': '-0.5942', 'objective/scores': '-0.4844', 'policy/approxkl_avg': '0.0006377', 'policy/clipfrac_avg': '0.005768', 'loss/policy_avg': '0.01248', 'loss/value_avg': '11.36', 'val/clipfrac_avg': '0.1217', 'policy/entropy_avg': '0.2974', 'val/ratio': '1', 'val/ratio_var': '1.125e-06', 'val/num_eos_tokens': 45, 'lr': '2.394e-06', 'episode': 2496, 'epoch': '0.1039'}
{'eps': 0, 'objective/kl': '1.364', 'objective/entropy': '-138.2', 'objective/non_score_reward': '-0.0955', 'objective/rlhf_reward': '-0.5232', 'objective/scores': '-0.4277', 'policy/approxkl_avg': '0.0005555', 'policy/clipfrac_avg': '0.005', 'loss/policy_avg': '0.02175', 'loss/value_avg': '11.82', 'val/clipfrac_avg': '0.1454', 'policy/entropy_avg': '0.2565', 'val/ratio': '1', 'val/ratio_var': '8.357e-07', 'val/num_eos_tokens': 44, 'lr': '2.378e-06', 'episode': 2560, 'epoch': '0.1066'}
{'eps': 0, 'objective/kl': '1.45', 'objective/entropy': '-70.71', 'objective/non_score_reward': '-0.1015', 'objective/rlhf_reward': '-0.7304', 'objective/scores': '-0.6289', 'policy/approxkl_avg': '0.0006581', 'policy/clipfrac_avg': '0.005629', 'loss/policy_avg': '0.02135', 'loss/value_avg': '9.582', 'val/clipfrac_avg': '0.1327', 'policy/entropy_avg': '0.3428', 'val/ratio': '0.9999', 'val/ratio_var': '8.789e-07', 'val/num_eos_tokens': 44, 'lr': '2.362e-06', 'episode': 2624, 'epoch': '0.1093'}
{'eps': 0, 'objective/kl': '1.638', 'objective/entropy': '-114.4', 'objective/non_score_reward': '-0.1147', 'objective/rlhf_reward': '-0.7162', 'objective/scores': '-0.6016', 'policy/approxkl_avg': '0.0006303', 'policy/clipfrac_avg': '0.005017', 'loss/policy_avg': '0.05724', 'loss/value_avg': '11.16', 'val/clipfrac_avg': '0.1502', 'policy/entropy_avg': '0.3364', 'val/ratio': '1', 'val/ratio_var': '8.816e-07', 'val/num_eos_tokens': 47, 'lr': '2.346e-06', 'episode': 2688, 'epoch': '0.1119'}
{'eps': 0, 'objective/kl': '1.521', 'objective/entropy': '-80.61', 'objective/non_score_reward': '-0.1064', 'objective/rlhf_reward': '-0.6768', 'objective/scores': '-0.5703', 'policy/approxkl_avg': '0.0006624', 'policy/clipfrac_avg': '0.005827', 'loss/policy_avg': '0.03375', 'loss/value_avg': '11.31', 'val/clipfrac_avg': '0.1425', 'policy/entropy_avg': '0.4076', 'val/ratio': '1', 'val/ratio_var': '9.635e-07', 'val/num_eos_tokens': 48, 'lr': '2.33e-06', 'episode': 2752, 'epoch': '0.1146'}
{'eps': 0, 'objective/kl': '2.406', 'objective/entropy': '5.04', 'objective/non_score_reward': '-0.1684', 'objective/rlhf_reward': '-0.7505', 'objective/scores': '-0.582', 'policy/approxkl_avg': '0.0007383', 'policy/clipfrac_avg': '0.005887', 'loss/policy_avg': '0.02142', 'loss/value_avg': '10.08', 'val/clipfrac_avg': '0.1592', 'policy/entropy_avg': '0.3464', 'val/ratio': '0.9998', 'val/ratio_var': '7.665e-07', 'val/num_eos_tokens': 44, 'lr': '2.314e-06', 'episode': 2816, 'epoch': '0.1172'}
{'eps': 0, 'objective/kl': '1.83', 'objective/entropy': '-33.87', 'objective/non_score_reward': '-0.1281', 'objective/rlhf_reward': '-0.8391', 'objective/scores': '-0.7109', 'policy/approxkl_avg': '0.0006889', 'policy/clipfrac_avg': '0.005833', 'loss/policy_avg': '0.01365', 'loss/value_avg': '9.783', 'val/clipfrac_avg': '0.1294', 'policy/entropy_avg': '0.3208', 'val/ratio': '1', 'val/ratio_var': '1.06e-06', 'val/num_eos_tokens': 38, 'lr': '2.298e-06', 'episode': 2880, 'epoch': '0.1199'}
{'eps': 0, 'objective/kl': '2.112', 'objective/entropy': '-49.06', 'objective/non_score_reward': '-0.1478', 'objective/rlhf_reward': '-0.6341', 'objective/scores': '-0.4863', 'policy/approxkl_avg': '0.0007179', 'policy/clipfrac_avg': '0.006221', 'loss/policy_avg': '0.01619', 'loss/value_avg': '9.615', 'val/clipfrac_avg': '0.1578', 'policy/entropy_avg': '0.3939', 'val/ratio': '1', 'val/ratio_var': '8.846e-07', 'val/num_eos_tokens': 44, 'lr': '2.282e-06', 'episode': 2944, 'epoch': '0.1226'}
{'eps': 0, 'objective/kl': '2.029', 'objective/entropy': '-32.39', 'objective/non_score_reward': '-0.142', 'objective/rlhf_reward': '-0.8373', 'objective/scores': '-0.6953', 'policy/approxkl_avg': '0.0006522', 'policy/clipfrac_avg': '0.00533', 'loss/policy_avg': '0.03472', 'loss/value_avg': '9.337', 'val/clipfrac_avg': '0.148', 'policy/entropy_avg': '0.3262', 'val/ratio': '1', 'val/ratio_var': '7.47e-07', 'val/num_eos_tokens': 37, 'lr': '2.266e-06', 'episode': 3008, 'epoch': '0.1252'}
{'eps': 0, 'objective/kl': '2.613', 'objective/entropy': '9.424', 'objective/non_score_reward': '-0.1829', 'objective/rlhf_reward': '-0.8704', 'objective/scores': '-0.6875', 'policy/approxkl_avg': '0.0007439', 'policy/clipfrac_avg': '0.005709', 'loss/policy_avg': '0.02937', 'loss/value_avg': '8.64', 'val/clipfrac_avg': '0.1656', 'policy/entropy_avg': '0.3625', 'val/ratio': '1', 'val/ratio_var': '1.121e-06', 'val/num_eos_tokens': 39, 'lr': '2.25e-06', 'episode': 3072, 'epoch': '0.1279'}
{'eps': 0, 'objective/kl': '2.646', 'objective/entropy': '-24.36', 'objective/non_score_reward': '-0.1852', 'objective/rlhf_reward': '-0.861', 'objective/scores': '-0.6758', 'policy/approxkl_avg': '0.0007061', 'policy/clipfrac_avg': '0.005471', 'loss/policy_avg': '0.02172', 'loss/value_avg': '8.318', 'val/clipfrac_avg': '0.1857', 'policy/entropy_avg': '0.3645', 'val/ratio': '0.9999', 'val/ratio_var': '9.325e-07', 'val/num_eos_tokens': 40, 'lr': '2.234e-06', 'episode': 3136, 'epoch': '0.1306'}
